line_name,line_value
ln5591731-1,2.56777E-28
ln6106658-1,2.56777E-28
ln6200532-1,2.56777E-28
ln5804780-1,2.56777E-28
ln6108165-1,1.92583E-28
ln6017328-1,0.744300601
ln5532752-3,4.261603423
ln5532752-2,1.900394663
ln6199527-1,13.76757403
ln6139656-1,1.92583E-28
ln6229818-1,13.76757405
ln6108130-6,1.92583E-28
ln6108130-5,2.56777E-28
ln5956459-1,1.92583E-28
ln5712587-2,0.584899102
ln5712587-3,2.56777E-28
ln6017287-1,2.56777E-28
ln5744326-1,0.368666097
ln5861081-1,2.56777E-28
ln5653452-1,2.151172151
ln6290205-1,1.92583E-28
ln6311089-1,2.151172367
ln5965099-11,2.56777E-28
ln2001211-1,1.92583E-28
ln5965099-10,1.92583E-28
ln5624380-1,1.92583E-28
ln5620694-1,1.13201383
ln5589097-1,2.56777E-28
ln6506311-4,2.56777E-28
ln5683817-1,1.92583E-28
ln6199514-1,1.92583E-28
ln5558790-1,1.92583E-28
ln5636753-1,1.92583E-28
ln6321372-3,2.56777E-28
ln5837516-1,8.19680458
ln6321372-2,1.92583E-28
ln6230698-1,0.610940541
ln5987955-3,1.92583E-28
ln5987955-2,2.56777E-28
ln5501096-1,6.890081721
ln5594239-1,1.92583E-28
ln6350531-1,1.058827857
ln6077796-1,1.92583E-28
ln6411386-2,1.92583E-28
ln6411386-3,1.92583E-28
ln5472342-1,3.238653259
ln5835128-1,0.576755859
ln6320339-1,2.56777E-28
ln6153059-1,1.92583E-28
ln5957492-1,1.92583E-28
ln5593251-1,6.62544065
ln5830952-1,1.92583E-28
ln6171502-1,1.086926838
ln6896673-6,2.56777E-28
ln6138615-1,1.92583E-28
ln6896673-7,15.89391039
ln2000906-1,2.56777E-28
ln5924696-3,2.56777E-28
ln5924696-2,2.56777E-28
ln5829831-1,1.92583E-28
ln6364659-1,2.56777E-28
ln5926290-1,2.56777E-28
ln6258471-1,33.10824161
ln5776673-1,33.10824504
ln6049825-1,16.8498391
ln6380799-1,16.84982824
ln6351519-1,2.56777E-28
ln6077783-1,2.56777E-28
ln6103754-1,9.036704894
ln5867449-1,1.92583E-28
ln81354564-8,1.92583E-28
ln6383061-1,1.92583E-28
ln6047585-1,1.982014507
ln5986962-1,2.56777E-28
ln7061777-3,1.92583E-28
ln5744339-1,5.265759241
ln6320326-1,2.56777E-28
ln81354564-4,1.92583E-28
ln5752776-3,1.92583E-28
ln5752776-2,2.56777E-28
ln6350544-3,2.56777E-28
ln6350544-2,43.40742794
ln5803267-1,1.92583E-28
ln5714054-1,5.766420203
ln5621834-1,1.92583E-28
ln6079949-2,2.56777E-28
ln7061777-4,1.688521056
ln6079949-3,2.56777E-28
ln81354564-9,2.319479845
ln6352701-1,2.319795735
ln5562926-1,2.318299458
ln2001015-1,2.319160786
ln6259995-1,2.320213212
ln5926300-1,1.92583E-28
ln6411364-1,2.56777E-28
ln5472364-1,2.56777E-28
ln5623417-1,2.56777E-28
ln81048230-1,5.141725995
ln6290218-1,9.924967743
ln5742898-1,1.92583E-28
ln6288693-1,14.69070914
ln2001100-1,1.242812616
ln5773980-1,3.823415388
ln5683804-1,2.56777E-28
ln81043320-2,2.56777E-28
ln5561437-1,1.92583E-28
ln81043320-3,1.92583E-28
ln81043320-1,2.56777E-28
ln81043320-4,1.92583E-28
ln5623398-1,2.316525067
hvmv69s1s2-3,2.317421008
hvmv69s1s2-2,1.92583E-28
hvmv69s1s2-5,2.315611887
hvmv69s1s2-4,1.92583E-28
hvmv69s1s2-1,2.202680027
ln2001002-1,2.316070348
ln5865270-1,1.92583E-28
ln5472355-1,2.56777E-28
ln6411377-1,2.56777E-28
ln5623408-1,1.92583E-28
ln6229809-1,1.92583E-28
ln6048525-1,1.92583E-28
ln6505950-1,2.56777E-28
ln5654480-1,1.92583E-28
ln6047604-1,2.56777E-28
ln6199558-1,5.552440818
ln6320348-1,2.56777E-28
ln5653461-1,2.56777E-28
ln5624291-1,43.75891446
ln5712578-1,1.92583E-28
ln6349077-1,43.61645634
hvmv69s1s2-7,43.75888755
hvmv69s1s2-6,7.127172045
ln5956468-1,7.127164748
hvmv69s1s2-9,1.92583E-28
ln5533710-1,2.56777E-28
ln5927298-1,1.476674137
hvmv69s1s2-8,1.92583E-28
ln5744370-3,2.56777E-28
ln6137015-1,0.454965377
ln6258440-1,2.56777E-28
ln6207101-1,2.56777E-28
ln5744370-2,0.08623441
ln5682337-1,0.086234959
ln5714041-1,2.56777E-28
ln6138602-1,21.0040272
ln5652982-1,1.92583E-28
ln6109158-1,1.92583E-28
ln6199523-2,2.56777E-28
ln6199523-3,2.56777E-28
ln6077815-5,2.56777E-28
ln6229799-1,2.56777E-28
ln81048110-3,11.29284447
ln6077815-4,5.273932535
ln81048110-2,7.221847408
ln6077815-3,1.92583E-28
ln5714063-2,2.56777E-28
ln5714063-3,1.92583E-28
ln81048110-1,1.28388E-28
ln5773028-1,1.92583E-28
ln5588822-1,13.50885245
ln6348948-1,2.56777E-28
ln2000412-1,2.56777E-28
ln6290227-1,1.92583E-28
ln5805762-1,2.56777E-28
ln5591811-1,2.56777E-28
ln6413565-1,2.56777E-28
ln6247127-2,2.56777E-28
ln6247127-3,2.56777E-28
ln5775469-1,1.92583E-28
ln5867591-1,1.92583E-28
ln6359077-2,2.911335359
ln6359077-1,5.482501205
ln5895768-1,2.56777E-28
ln5682448-2,1.92583E-28
ln5682448-3,0.898960443
ln6077770-1,2.56777E-28
ln5833652-1,2.56777E-28
ln5800830-1,11.89126678
ln5653479-1,2.414669173
ln5651988-1,7.062126581
ln5742816-1,0.613179813
ln5563909-2,11.89128063
ln5866260-1,1.92583E-28
ln5562920-1,0.613182285
ln6138609-1,1.92583E-28
ln5744360-1,2.56777E-28
ln5895777-1,2.56777E-28
ln6505937-2,1.92583E-28
ln6411394-3,1.92583E-28
ln6411394-2,2.56777E-28
ln6320323-1,8.909489282
ln5835147-1,2.56777E-28
ln5625715-1,2.56777E-28
ln6199556-1,1.92583E-28
ln5683813-1,2.56777E-28
ln8961760-1,8.766423049
ln5502543-2,2.79499E-08
ln8945013-1,2.260754696
ln6079946-1,2.56777E-28
ln6015788-2,2.56777E-28
ln6200528-1,2.260755611
ln5986921-1,1.92583E-28
ln6015788-1,2.260754208
ln5531326-1,1.92583E-28
ln6347196-2,2.848565296
ln5594212-1,2.56777E-28
ln6169250-1,2.56777E-28
ln6231992-3,2.56777E-28
ln6347196-3,1.92583E-28
ln6041764-1,2.56777E-28
ln6231992-2,1.92583E-28
ln5500978-1,2.56777E-28
ln5742816-2,1.92583E-28
ln5957496-1,1.92583E-28
ln5863699-1,2.56777E-28
ln2001301-1,1.92583E-28
ln5894230-1,2.56777E-28
ln5472369-1,1.92583E-28
ln5927379-2,1.92583E-28
ln5865231-1,2.56777E-28
ln6142227-1,39.50287269
ln5502556-1,2.56777E-28
ln6380822-1,3.291355461
ln5653457-1,2.48494E-28
ln5920279-4,2.56777E-28
ln5683826-1,2.56777E-28
ln6199521-1,0.864872766
ln5920279-2,2.56777E-28
ln2001203-1,2.56777E-28
ln5920279-5,1.92583E-28
ln5746550-2,1.92583E-28
ln6422013-1,1.92583E-28
ln5562933-3,0.310481782
ln5562933-2,2.56777E-28
ln5623401-1,2.56777E-28
ln5746550-3,2.56777E-28
ln5706733-1,1.92583E-28
ln5804809-1,2.56777E-28
ln5706733-2,1.92583E-28
ln2001314-1,2.56777E-28
ln5623391-1,2.56777E-28
ln5926294-1,2.56777E-28
ln81048090-1,0.510953769
ln2001007-1,1.312078193
ln6077787-1,2.56777E-28
ln6106584-1,1.240958962
ln6206103-1,1.92583E-28
ln5472356-1,2.56777E-28
ln6411372-1,6.625427847
ln6108129-1,41.44539844
ln5637597-1,6.625431188
ln6409800-1,2.56777E-28
ln8979371-1,14.11011081
ln8979371-2,14.11011219
ln6047581-1,1.92583E-28
ln5502521-1,10.23169885
ln5836178-1,13.9501948
ln5926304-1,1.92583E-28
ln5863709-1,2.56777E-28
ln6259991-1,13.95019552
ln5593218-1,4.726352604
ln2000403-1,1.92583E-28
ln6381853-1,1.92583E-28
ln5502530-1,2.56777E-28
ln5943422-4,1.92583E-28
ln5943422-3,4.85938E-05
ln6380800-1,1.92583E-28
ln5943422-1,4.280864458
ln5956476-1,2.56777E-28
ln6048642-1,2.56777E-28
ln6138618-1,2.56777E-28
ln6350540-1,9.644812132
ln5992960-1,0.474925076
ln6286965-1,2.56777E-28
ln6258470-1,7.29785E-07
ln6504020-2,2.56777E-28
ln6259982-1,2.56777E-28
ln5835138-1,1.92583E-28
ln6320367-3,1.92583E-28
ln6132680-1,0.8727043
ln6320367-2,1.92583E-28
ln6078774-1,1.92583E-28
ln6375549-3,1.92583E-28
ln6375549-4,1.64204E-06
ln6900591-6,1.92583E-28
ln5651975-1,1.80464E-05
ln6375549-5,1.92583E-28
ln6900591-8,7.29785E-07
ln5683857-1,1.92583E-28
ln6375549-6,2.56777E-28
ln8968081-1,1.64204E-06
ln5653488-1,2.56777E-28
ln2000710-1,1.92583E-28
ln5562946-1,0.086236989
ln5714045-1,1.92583E-28
ln5744351-1,1.92583E-28
ln5958866-1,1.92583E-28
ln5895786-1,43.9773624
ln5532791-1,2.56777E-28
ln5985355-1,2.56777E-28
ln5985355-4,1.92583E-28
ln5985355-3,9.290400275
ln5770318-1,4.323048466
ln5683822-1,2.56777E-28
ln5532738-1,1.92583E-28
ln2001der-5,2.56777E-28
ln5986930-1,2.56777E-28
ln6320332-1,2.56777E-28
ln5774448-1,10.27417357
ln6137083-1,2.56777E-28
ln6383059-1,2.151171501
ln6229832-2,1.92583E-28
ln6229832-1,2.56777E-28
ln5863718-1,2.56777E-28
ln2001der-2,1.92583E-28
ln5804799-1,5.054128915
ln2001der-1,13.96324444
ln5956498-3,13.96324604
ln2001der-4,1.92583E-28
ln5956498-2,1.92583E-28
ln5982822-1,1.353890075
ln2001der-3,2.56777E-28
ln6381764-1,15.35958905
ln8979251-1,1.92583E-28
ln6078689-1,15.35959376
ln6138595-1,3.412828076
ln8979251-2,1.92583E-28
ln5993742-1,2.56777E-28
ln5486878-2,2.56777E-28
ln5486878-1,2.56777E-28
ln6258439-1,2.56777E-28
ln6228279-2,2.56777E-28
ln6228279-1,1.385898514
ln5746706-2,2.56777E-28
ln6199530-1,2.56777E-28
ln5775442-1,1.373279707
ln5651997-1,1.92583E-28
ln5873976-1,1.92583E-28
ln5653466-1,1.92583E-28
ln5740283-1,1.92583E-28
ln6380835-1,0.368672553
ln5956463-1,1.693805647
ln5562924-1,1.92583E-28
ln5889821-1,1.92583E-28
ln5841919-1,0.348641618
ln6138605-1,2.56777E-28
ln5836089-1,1.92583E-28
ln6198053-1,1.032716371
ln6290212-1,2.56777E-28
ln5860423-3,2.56777E-28
ln5860423-4,1.92583E-28
ln6411385-1,2.56777E-28
ln5684859-1,2.56777E-28
ln5987954-1,3.172589803
ln5472347-1,2.56777E-28
ln5860423-1,2.56777E-28
ln5835125-1,2.56777E-28
ln5860423-2,1.92583E-28
ln6077774-1,2.56777E-28
ln5865240-1,2.56777E-28
ln5565092-1,1.92583E-28
ln6411390-1,2.56777E-28
ln6440002-3,1.92583E-28
ln6320354-1,1.92583E-28
ln6440002-2,2.56777E-28
ln0504020-1,2.56777E-28
ln5896731-1,1.92583E-28
ln5774466-1,10.28921965
ln6018331-1,1.92583E-28
ln5744364-1,15.44942536
ln2000701-1,4.280868599
ln6108138-2,1.92583E-28
ln6108138-3,0.117203079
ln6413954-1,2.56777E-28
ln5896825-1,2.56777E-28
ln5803984-2,2.56777E-28
ln5803984-1,3.812199433
ln6028890-1,1.92583E-28
ln5958702-3,2.56777E-28
ln6290243-1,1.92583E-28
ln6381844-1,38.38670291
ln5591718-1,8.085564255
ln5958702-2,38.38673525
ln6167715-1,1.92583E-28
ln5895773-1,42.30069828
ln5532747-1,2.56777E-28
ln6380813-1,2.56777E-28
ln6318745-2,42.30067963
ln6292461-1,1.92583E-28
ln6121686-1,2.56777E-28
ln5986925-2,1.92583E-28
ln6409781-3,2.56777E-28
ln6409781-2,1.92583E-28
ln5986925-3,1.92583E-28
ln6318745-3,1.92583E-28
ln6077810-1,2.737173652
ln6660514-2,2.56777E-28
ln6231996-1,2.56777E-28
ln6169254-1,2.803049183
ln5511594-2,0.324005493
ln5593236-6,0.086240199
ln5511594-1,0.086239447
ln5623410-1,2.56777E-28
ln5895818-1,1.92583E-28
ln2001305-1,1.92583E-28
ln6412355-1,8.358236717
ln6254100-1,8.358223664
ln6291152-1,1.92583E-28
ln6200439-1,0.481960644
ln5835143-1,2.56777E-28
ln5739003-1,11.61476115
ln6422017-1,2.062813048
ln5621860-1,0.954978434
ln2001207-1,2.56777E-28
ln5867683-3,1.92583E-28
ln5714080-1,1.92583E-28
ln5867683-2,2.56777E-28
ln6195470-1,1.92583E-28
ln5865235-2,1.92583E-28
ln5863825-1,1.92583E-28
ln6106580-1,2.56777E-28
ln5865235-3,2.56777E-28
ln8961799-1,0.613119123
ln5774488-1,1.92583E-28
ln8961799-3,1.92583E-28
ln8961799-2,0.672732999
ln6047559-2,2.317056983
ln6201699-1,2.56777E-28
ln5744342-1,1.92583E-28
ln5649361-1,1.92583E-28
ln5649361-2,2.56777E-28
ln6260030-1,2.56777E-28
ln5804805-1,2.56777E-28
ln5533838-1,3.985212959
ln5926298-1,2.56777E-28
ln6318767-1,2.56777E-28
ln6108125-4,2.56777E-28
ln6108125-3,1.92583E-28
ln6108125-2,5.675037207
ln6320341-2,0.393418279
ln6315098-1,2.56777E-28
ln81037792-1,2.56777E-28
ln5502525-1,1.92583E-28
ln5926308-2,2.56777E-28
ln5926308-3,2.56777E-28
ln5472401-1,2.56777E-28
ln6017292-1,1.92583E-28
ln6506308-1,15.42630965
ln6076268-1,2.56777E-28
ln6425615-1,2.56777E-28
ln6505946-1,2.56777E-28
ln5776669-3,2.56777E-28
ln2000407-1,11.6147463
ln5735714-1,2.56777E-28
ln5776669-2,2.56777E-28
ln5835134-1,2.56777E-28
ln6030576-1,2.56777E-28
ln5502534-1,1.92583E-28
ln5593214-1,2.56777E-28
ln6380804-1,13.56136316
ln81048108-2,12.16938083
ln81048108-1,1.92583E-28
ln5534967-1,1.92583E-28
ln5956472-1,8.928556279
ln2000910-1,1.92583E-28
ln6228311-1,2.56777E-28
ln5985039-1,11.61474348
ln5895805-1,2.56777E-28
ln6412346-1,1.92583E-28
ln6506317-2,1.92583E-28
ln5683853-1,2.56777E-28
ln5865266-1,2.56777E-28
ln6138640-1,2.56777E-28
ln5774457-1,1.92583E-28
ln5593249-1,2.56777E-28
ln6108147-1,4.478731631
ln5714049-1,2.56777E-28
ln2000714-1,2.86277E-08
ln6017302-1,7.22184605
ln5896834-1,3.595515879
ln5895782-1,7.22184234
ln5532734-1,2.56777E-28
ln6102293-1,12.62699703
ln5624374-1,2.56777E-28
ln5624387-1,1.92583E-28
ln6140778-1,12.09893483
ln6077778-1,2.56777E-28
ln6290230-1,2.56777E-28
ln5989329-1,2.675119239
ln8979255-1,10.9034337
ln6199561-1,2.56777E-28
ln5528574-3,2.56777E-28
ln5986934-1,2.56777E-28
ln5531255-3,1.426016936
ln5624289-1,2.56777E-28
ln5804795-1,2.56777E-28
ln5528574-2,1.92583E-28
ln6138599-1,10.07175747
ln5956494-1,0.744324254
ln5594243-1,10.14970384
ln5837355-1,10.14970054
ln6137087-1,0.841185199
ln6258435-2,1.92583E-28
ln6258435-3,2.56777E-28
ln5683831-1,1.92583E-28
ln5742901-1,1.92583E-28
ln6321458-1,3.803331576
ln5531255-2,13.56137764
ln6229791-1,1.92583E-28
ln6351512-1,0.5091794
ln6103927-1,13.56139082
ln5865244-1,2.56777E-28
ln6047568-1,2.56777E-28
ln6018340-1,2.56777E-28
ln5593227-1,12.17037892
ln6108169-1,2.56777E-28
ln5502569-1,0.649750836
ln5744333-1,1.92583E-28
ln5863714-2,7.582162001
ln5863714-3,14.90256157
ln6260021-1,2.56777E-28
ln5863714-4,1.92583E-28
ln5898057-1,1.92583E-28
ln6383460-1,0.485465124
ln5532756-1,1.92583E-28
ln6018242-1,2.56777E-28
ln5806919-1,0.059825847
ln6411381-1,2.56777E-28
ln6199508-1,1.92583E-28
ln5686079-1,2.56777E-28
ln5621886-1,1.92583E-28
ln6201694-1,2.56777E-28
ln5714062-1,2.56777E-28
ln5981121-1,2.56777E-28
ln5774462-2,1.92583E-28
ln6049964-1,2.56777E-28
ln6046042-1,2.56777E-28
ln5472406-1,2.56777E-28
ln6047577-1,1.92583E-28
ln6290198-1,0.613358979
ln6073575-2,1.92583E-28
ln6073575-3,2.56777E-28
ln5866268-1,2.56777E-28
ln6991378-3,0.672736461
ln6017316-1,2.56777E-28
ln5835151-1,1.92583E-28
ln6991378-5,2.56777E-28
ln8979367-1,1.92583E-28
ln5956503-1,2.56777E-28
ln6292465-3,2.56777E-28
ln6229792-1,1.92583E-28
ln5002chp-1,2.56777E-28
ln6292465-2,3.109284475
ln5957412-1,1.387751328
ln6103926-1,2.56777E-28
ln6229802-1,2.56777E-28
ln5865249-1,1.92583E-28
ln5744334-1,2.56777E-28
ln5473349-1,2.56777E-28
ln6138623-1,0.872719706
ln5774497-1,0.412656808
ln6380817-1,1.92583E-28
ln6015890-1,1.92583E-28
ln2001012-1,0.872715403
ln2000705-1,1.92583E-28
ln5894238-2,2.56777E-28
ln2000901-1,1.92583E-28
ln5804781-1,2.56777E-28
ln5894238-1,2.30941E-05
ln5472361-1,2.186242923
ln6411367-1,2.56777E-28
ln5562929-1,1.92583E-28
ln5533709-1,1.92583E-28
ln6349052-1,2.56777E-28
ln5806918-3,6.015058213
ln5806918-2,1.92583E-28
ln5926289-1,2.56777E-28
ln5712486-1,10.28922125
ln6435650-1,10.37956068
ln81354564-10,10.28922243
ln6017284-1,2.346225616
ln6350536-1,2.56777E-28
ln81354564-11,2.419557279
ln5744369-1,2.56777E-28
ln6048681-1,1.92583E-28
ln5712584-3,2.444845371
ln6047555-1,2.56777E-28
ln5621864-1,2.56777E-28
ln5623399-1,2.56777E-28
ln5593232-1,2.34622338
ln5712584-2,1.92583E-28
ln81048109-1,1.92583E-28
ln81048109-2,1.92583E-28
ln8979345-1,2.56777E-28
ln6506316-6,2.56777E-28
ln5534968-1,2.56777E-28
ln6409798-1,3.172612827
ln6506316-3,15.44949548
ln5532742-1,2.56777E-28
ln6259987-1,2.56777E-28
ln5835173-1,1.92583E-28
ln5623409-1,1.92583E-28
ln8978752-1,1.92583E-28
ln6167732-2,10.37299345
ln5803300-1,2.56777E-28
ln6167732-3,2.56777E-28
ln5563935-1,1.92583E-28
ln5716230-3,5.621429165
ln5533797-1,5.621637995
ln6139544-1,2.56777E-28
ln2000914-1,15.61368613
ln5716230-2,3.172559898
ln5502529-1,0.096224231
ln5776665-1,3.164202661
ln5531242-1,2.803039752
ln6260000-1,2.56777E-28
ln5746546-1,2.56777E-28
ln6505942-2,2.56777E-28
ln6017303-1,4.946048145
ln6348954-1,2.56777E-28
ln5804835-1,5.273916601
ln5479790-1,5.273930397
ln6321427-1,14.76522878
ln5501003-1,1.92583E-28
ln5865236-1,1.92583E-28
ln6138610-2,2.56777E-28
ln5502538-1,2.56777E-28
ln6138610-3,1.92583E-28
ln5587291-3,4.406967916
ln6380808-1,1.92583E-28
ln5587291-1,2.102498724
ln5957501-1,1.92583E-28
ln5928546-1,1.92583E-28
ln2000300-1,1.92583E-28
ln6109068-1,2.56777E-28
ln5924709-1,2.56777E-28
ln5804790-1,1.92583E-28
ln5587291-4,2.56777E-28
ln5894225-1,1.92583E-28
ln5487004-6,2.56777E-28
ln5487004-7,2.56777E-28
ln5472374-1,1.92583E-28
ln8989758-1,2.56777E-28
ln6049822-1,2.56777E-28
ln5479790-2,1.92583E-28
ln6199517-1,0.468212129
ln5804804-1,10.50794397
ln6167754-2,2.56777E-28
ln6167754-3,1.92583E-28
ln5837496-3,2.56777E-28
ln5837496-4,2.56777E-28
ln5837496-1,2.56777E-28
ln5774453-1,2.56777E-28
ln5593245-1,1.92583E-28
ln6077801-1,2.56777E-28
ln6350549-1,2.56777E-28
ln6134514-1,1.92583E-28
ln6134514-2,1.92583E-28
ln6139655-1,2.833620581
ln5653480-1,2.705139597
ln6017293-1,2.56777E-28
ln6381858-1,2.56777E-28
ln5807070-1,2.56777E-28
ln6198039-1,1.92583E-28
ln5565240-1,2.56777E-28
ln6140774-2,2.56777E-28
ln6140774-3,2.56777E-28
ln5742811-1,2.56777E-28
ln5683809-1,2.56777E-28
ln5742811-3,2.56777E-28
ln5742811-4,2.56777E-28
ln6047599-3,2.56777E-28
ln5775370-1,1.92583E-28
ln5653493-1,1.92583E-28
ln5744325-1,2.56777E-28
ln6170303-1,2.56777E-28
ln5958707-1,12.74133749
ln81354561-2,2.56777E-28
ln6169246-1,4.323081819
ln5472396-1,1.92583E-28
ln5503544-1,13.5826417
ln5532786-2,1.92583E-28
ln5532786-3,2.56777E-28
ln6348967-1,2.56777E-28
ln6290208-1,2.56777E-28
ln5896727-1,12.7375903
ln5715019-1,1.92583E-28
ln5986926-3,1.92583E-28
ln5895801-1,7.127143693
ln81018878-2,1.92583E-28
ln5986926-2,0.01677675
ln81018878-3,2.947500555
ln6019478-1,1.92583E-28
ln6047564-1,1.92583E-28
ln5593223-1,1.92583E-28
ln8979358-3,1.92583E-28
ln8979358-2,2.56777E-28
ln8979358-1,1.92583E-28
ln6079950-1,2.56777E-28
ln6231997-1,1.92583E-28
ln6258443-1,1.92583E-28
ln6108142-1,1.92583E-28
ln6228328-1,2.56777E-28
ln6076247-1,39.80365374
ln5712477-3,2.56777E-28
ln6199504-1,12.56148623
ln5712477-2,1.92583E-28
ln5957491-1,2.56777E-28
ln6229796-1,1.032707135
ln6047573-2,2.56777E-28
ln5686244-1,6.739319871
ln5895810-1,2.56777E-28
ln2000905-1,4.410346195
ln5591710-2,2.56777E-28
ln5591710-3,1.92583E-28
ln6137794-1,1.92583E-28
ln5738651-1,0.61671629
ln5807087-1,2.56777E-28
ln2000411-1,0.504363578
ln5867448-1,5.776135265
ln6383060-3,5.8439987
ln6383060-2,1.92583E-28
ln5744338-1,8.196797338
ln6413566-1,2.56777E-28
ln6320327-1,1.92583E-28
ln6229806-1,1.92583E-28
ln6260017-1,1.92583E-28
ln5621833-3,1.92583E-28
ln5621833-2,2.56777E-28
ln5740282-1,2.56777E-28
ln5774493-1,9.20809025
ln6290217-1,0.546553656
ln5562925-1,1.92583E-28
ln5714974-1,2.56777E-28
ln2000709-1,1.92583E-28
ln5532751-1,38.22938452
ln6350554-1,33.5210623
ln5895769-1,1.92583E-28
ln6108164-1,1.92583E-28
ln6077773-1,13.80392504
ln6259996-1,9.68103914
ln6411363-1,2.56777E-28
ln5472365-1,4.04215436
ln5623418-1,2.56777E-28
ln6199526-1,2.56777E-28
ln6229819-1,2.56777E-28
hvmv69s2s3-1,1.92583E-28
ln5956458-1,2.56777E-28
ln6017288-1,2.56777E-28
ln5653453-1,3.247825445
ln6110365-1,2.56777E-28
ln5774480-1,3.098566185
ln6352700-1,2.56777E-28
ln5623395-1,2.56777E-28
ln2001003-1,2.56777E-28
ln6259983-1,6.686275727
ln2001212-1,3.247826155
ln6318771-1,14.97852555
ln5472352-1,1.92583E-28
ln6048526-1,9.180742127
ln6411376-1,1.92583E-28
ln2001310-1,2.56777E-28
ln6506312-2,0.666865838
ln5715002-1,2.682141846
ln5623405-1,1.92583E-28
ln5683818-1,1.92583E-28
ln6199513-1,2.56777E-28
ln5710794-3,2.56777E-28
ln5683000-1,1.92583E-28
ln6417942-1,0.666875642
ln5927299-1,0.448359756
ln5894212-2,2.56777E-28
ln6350532-1,1.92583E-28
ln5894212-1,0.525544518
ln6198013-2,32.81425324
ln6198013-1,2.56777E-28
ln6015811-1,0.92543111
ln6153058-1,2.56777E-28
ln5472387-1,5.330224469
ln6230805-1,2.56777E-28
ln5683827-3,2.56777E-28
ln5683827-2,2.026153857
ln5473438-1,1.92583E-28
ln6078744-1,1.92583E-28
ln5775433-3,1.92583E-28
ln6138614-1,0.907054723
ln5799408-1,2.56777E-28
ln5644788-1,11.27437618
ln5655683-1,2.56777E-28
ln5924705-2,1.92583E-28
ln6298585-2,1.92583E-28
ln6298585-1,2.56777E-28
ln5924705-3,2.56777E-28
ln81048100-6,2.56777E-28
ln81048100-5,2.56777E-28
ln81048100-7,2.56777E-28
ln5957460-1,4.331133073
ln5804800-1,1.92583E-28
ln6077782-1,2.56777E-28
ln6290226-1,2.56777E-28
ln6047605-1,1.92583E-28
ln6018326-1,2.56777E-28
ln6047582-1,2.56777E-28
ln6199535-1,2.56777E-28
ln5986961-1,2.56777E-28
ln5535142-1,2.56777E-28
ln5773136-1,1.92583E-28
ln81048100-2,2.56777E-28
ln5576174-3,2.56777E-28
ln6198133-1,2.56777E-28
ln5576174-2,1.92583E-28
ln81048100-3,2.56777E-28
ln6017297-1,2.56777E-28
ln5714053-1,2.56777E-28
ln6350545-1,1.92583E-28
ln2000500-1,1.92583E-28
ln5576174-4,1.92583E-28
ln5835160-1,38.76575483
ln2000402-1,1.92583E-28
ln5500957-1,2.56777E-28
ln5744329-1,2.56777E-28
ln6320336-1,2.56777E-28
ln6047595-2,2.56777E-28
ln6260929-1,1.92583E-28
ln5651966-1,1.92583E-28
ln5683805-1,2.56777E-28
ln6379372-1,2.56777E-28
ln6138636-1,2.56777E-28
ln6138591-1,2.56777E-28
ln6047595-3,15.71563557
ln6001653-2,12.20657352
ln5532782-1,2.56777E-28
ln6495088-1,2.56777E-28
ln6001653-3,2.56777E-28
ln5631690-1,1.92583E-28
ln5682327-1,2.56777E-28
ln6001653-1,8.897733038
ln6505951-1,1.92583E-28
ln5865271-1,1.92583E-28
ln6109148-1,2.56777E-28
ln8961800-3,5.397119825
ln5589094-1,2.56777E-28
ln6199557-1,1.92583E-28
ln8961800-1,4.890026641
ln6047560-1,4.890049083
ln8961800-2,2.56777E-28
ln5591834-1,1.92583E-28
ln5653462-1,2.56777E-28
ln5714075-1,2.56777E-28
ln6048633-1,1.92583E-28
ln5956467-1,0.989903395
ln5625550-1,1.92583E-28
ln5805676-3,2.56777E-28
ln5805676-2,1.92583E-28
ln6138601-1,2.56777E-28
ln6411389-1,2.070696957
ln5957495-1,1.892300899
ln5472343-1,2.56777E-28
ln5835129-1,2.56777E-28
ln6321409-1,3.914702632
ln6290239-1,2.56777E-28
ln6380821-3,2.56777E-28
ln6260928-1,2.56777E-28
ln2001204-1,2.56777E-28
ln5774447-1,1.045712871
ln5501089-1,2.631166223
ln6288699-1,2.56777E-28
ln6379373-1,2.56777E-28
ln5803299-1,2.56777E-28
ln2000909-1,2.56777E-28
ln5504712-1,2.56777E-28
ln5623402-1,17.06346885
ln5623392-1,5.961166983
ln6108172-1,2.56777E-28
ln6138598-1,1.92583E-28
ln6232159-1,5.698366444
ln5926293-1,2.56777E-28
ln5621837-3,1.955093716
ln2001008-1,2.56777E-28
ln2000415-1,2.56777E-28
ln6411371-1,1.92583E-28
ln6122719-1,2.56777E-28
ln6048523-1,2.56777E-28
ln5472357-1,2.56777E-28
ln5496577-1,2.89545797
ln5653467-1,1.92583E-28
ln8939784-1,1.92583E-28
ln6229788-1,2.56777E-28
ln5621837-2,2.56777E-28
ln5926303-1,1.92583E-28
ln5836177-1,3.34926E-28
ln5803264-3,2.56777E-28
ln5803264-2,1.92583E-28
ln5956466-1,1.92583E-28
ln5562932-1,2.56777E-28
ln5591702-1,1.92583E-28
ln6259992-1,3.34926E-28
ln5898056-1,10.97798611
ln6077777-1,0.613102202
ln5865241-1,2.56777E-28
ln5833611-1,1.92583E-28
ln5774469-1,1.92583E-28
ln5651987-1,5.69839095
ln6379351-1,11.04765763
